Clone,Heteroplasmy_bin,siRNA,well,Date Time,Elapsed,"A1, Image 1","A1, Image 2","A1, Image 3","A1, Image 4","A1, Image 6","A1, Image 7","A1, Image 8","A1, Image 9",Mean Confluency,SEM
44,high_het,Mock,A2,13/09/2022 15:00,21,8.675834,9.64912,7.63699,7.112175,12.94573,12.95714,9.435712,7.804986,9.527210875,0.808107965
44,high_het,Mock,A2,13/09/2022 18:00,24,8.977543,10.44327,8.847656,8.61895,15.53929,16.55608,11.94718,9.061135,11.248888,1.120731813
44,high_het,Mock,A2,13/09/2022 21:00,27,11.28428,12.81229,10.6265,9.909721,16.45501,17.94477,13.31177,11.36384,12.96352263,1.011661262
44,high_het,Mock,A2,14/09/2022 00:00,30,13.34182,15.55138,12.36383,11.7936,20.7006,21.7755,15.76834,13.01669,15.53897,1.342227428
44,high_het,Mock,A2,14/09/2022 03:00,33,14.26942,16.49441,13.35746,13.62113,22.12283,28.06326,18.63568,16.06671,17.8288625,1.788285454
44,high_het,Mock,A2,14/09/2022 06:00,36,17.48026,21.15084,18.37118,16.83559,27.53353,31.29494,21.07476,17.99066,21.46647,1.854810799
44,high_het,Mock,A2,14/09/2022 09:00,39,20.2352,22.89076,21.03789,20.78802,31.49113,38.63711,26.97136,22.95277,25.62553,2.28989999
44,high_het,Mock,A2,14/09/2022 12:00,42,28.11271,30.86628,25.93306,26.99179,39.73025,45.91756,30.59501,25.26947,31.67701625,2.598698154
44,high_het,Mock,A2,14/09/2022 15:00,45,32.17622,36.28135,28.69209,31.40351,47.09188,58.55263,37.94347,31.66718,37.97604125,3.5662033
44,high_het,Mock,A2,14/09/2022 18:00,48,32.91493,42.18073,34.18227,38.82867,56.37141,66.44798,46.10665,38.2889,44.4151925,4.101302378
44,high_het,Mock,A2,14/09/2022 21:00,51,42.97892,53.94402,44.59306,45.42279,67.15137,77.98528,55.78063,44.23239,54.0110575,4.492760942
44,high_het,Mock,A2,15/09/2022 00:00,54,53.20921,61.43336,51.26059,56.9151,77.4651,87.28918,66.39745,53.31464,63.41057875,4.583271861
44,high_het,Mock,A2,15/09/2022 03:00,57,64.76227,70.34486,60.35066,65.97028,84.21349,95.62609,77.15847,63.87394,72.7875075,4.27248601
44,high_het,Mock,A2,15/09/2022 06:00,60,73.3212,81.16906,72.55025,78.03539,93.24908,98.2807,85.86662,74.15128,82.0779475,3.40465931
44,high_het,Mock,A2,15/09/2022 09:00,63,84.0192,87.61772,82.47084,84.84839,96.07216,99.34857,92.56979,85.17024,89.01461375,2.200251465
44,high_het,Mock,A2,15/09/2022 12:00,66,92.74133,94.12949,89.0024,91.98133,98.64305,99.8055,96.24242,92.68465,94.40377125,1.277330776
44,high_het,Mock,A2,15/09/2022 15:00,69,95.29399,97.1735,94.0748,94.8529,99.80024,99.88097,98.51365,96.41997,97.0012525,0.789171091
62,high_het,Mock,A3,12/09/2022 18:00,0,2.767496,3.43907,3.361083,3.680137,3.505176,3.618267,3.97379,3.681094,3.503264125,0.124155899
62,high_het,Mock,A3,12/09/2022 21:00,3,3.385667,3.93261,3.792545,4.036754,4.047612,4.827565,5.276102,4.673841,4.246587,0.219964382
62,high_het,Mock,A3,13/09/2022 00:00,6,3.539663,3.955352,4.008141,4.501475,4.86048,5.377375,5.415415,5.604444,4.657793125,0.274484601
62,high_het,Mock,A3,13/09/2022 03:00,9,4.056764,4.277958,5.153383,5.49832,5.957716,5.494358,6.47618,6.47024,5.423114875,0.320518587
62,high_het,Mock,A3,13/09/2022 06:00,12,5.107284,5.526797,6.366914,5.883209,6.962892,6.41786,7.234687,7.621763,6.39017575,0.304946343
62,high_het,Mock,A3,13/09/2022 09:00,15,6.065613,6.558059,7.969365,7.911384,7.012741,8.218555,9.311627,10.02001,7.88341925,0.473293213
62,high_het,Mock,A3,13/09/2022 12:00,18,6.713355,7.624765,9.643857,8.683485,8.279202,9.992077,10.66577,11.25506,9.107196375,0.54945872
62,high_het,Mock,A3,13/09/2022 15:00,21,8.765569,9.153324,10.76807,11.49523,11.23777,12.62497,13.60263,14.55679,11.52554413,0.714815979
62,high_het,Mock,A3,13/09/2022 18:00,24,9.935259,11.20404,13.99277,11.57158,12.15772,13.40806,13.88392,14.47778,12.57889113,0.567993352
62,high_het,Mock,A3,13/09/2022 21:00,27,12.02449,12.60981,16.08897,15.13808,15.58122,15.26695,16.10379,17.25538,15.00858625,0.633656766
62,high_het,Mock,A3,14/09/2022 00:00,30,14.68463,14.75839,18.33786,16.56072,18.27237,18.77192,21.77604,22.41436,18.19703625,1.015855567
62,high_het,Mock,A3,14/09/2022 03:00,33,17.47248,18.90475,22.49727,18.43334,21.62505,20.9799,21.56031,23.97536,20.6810575,0.783844034
62,high_het,Mock,A3,14/09/2022 06:00,36,19.92665,20.83957,24.45094,24.35465,24.39385,26.2246,28.28426,32.38984,25.108045,1.407478582
62,high_het,Mock,A3,14/09/2022 09:00,39,22.61275,24.35069,29.00241,26.5793,29.01989,27.97428,31.31911,33.66491,28.0654175,1.264045648
62,high_het,Mock,A3,14/09/2022 12:00,42,26.6282,27.34949,31.45179,33.23611,34.69228,35.61873,40.61202,42.59288,34.0226875,2.010248014
62,high_het,Mock,A3,14/09/2022 15:00,45,29.64557,31.40857,39.86451,37.70186,35.93238,39.85727,45.76698,48.80613,38.62290875,2.308863128
62,high_het,Mock,A3,14/09/2022 18:00,48,39.56676,42.07236,47.56187,44.20651,48.11176,44.96735,52.18095,52.22403,46.36144875,1.602968252
62,high_het,Mock,A3,14/09/2022 21:00,51,45.27289,46.64575,55.24863,55.87965,53.27755,51.89938,63.99168,64.50065,54.5895225,2.491382171
62,high_het,Mock,A3,15/09/2022 00:00,54,52.09428,51.34896,60.85405,61.34417,59.04823,61.63687,70.70531,75.21954,61.53142625,2.899932988
62,high_het,Mock,A3,15/09/2022 03:00,57,63.94442,62.60196,72.18996,70.64439,69.68121,69.53978,76.13554,83.19745,70.99183875,2.317916331
62,high_het,Mock,A3,15/09/2022 06:00,60,67.33179,70.24858,77.31554,77.09571,74.32317,79.5195,84.87086,87.64744,77.29407375,2.417586467
62,high_het,Mock,A3,15/09/2022 09:00,63,83.2355,82.16236,86.55054,87.02415,84.99091,88.30303,90.77264,93.72794,87.09588375,1.355778559
62,high_het,Mock,A3,15/09/2022 12:00,66,91.05311,87.98241,89.34666,90.36788,88.10833,93.39365,94.42361,97.25687,91.491565,1.159352753
62,high_het,Mock,A3,15/09/2022 15:00,69,95.19497,93.77014,97.0113,94.25453,93.62141,96.40311,97.48811,98.30883,95.75655,0.635004982
109,low_het,Mock,A4,12/09/2022 18:00,0,4.405117,2.658026,3.115781,4.34345,3.909187,4.799428,4.44773,4.436052,4.014346375,0.263936688
109,low_het,Mock,A4,12/09/2022 21:00,3,6.002788,3.442143,4.08606,6.960433,5.247214,6.819205,5.809318,6.638304,5.625683125,0.456870338
109,low_het,Mock,A4,13/09/2022 00:00,6,6.895351,4.129289,5.043775,7.324694,5.517987,7.832645,6.841539,8.106358,6.46145475,0.500048672
109,low_het,Mock,A4,13/09/2022 03:00,9,9.019545,5.491491,5.954094,9.086061,6.543652,7.99764,8.287737,9.542108,7.740291,0.546737138
109,low_het,Mock,A4,13/09/2022 06:00,12,10.31858,6.050179,7.433418,11.56271,8.495001,10.14041,10.52079,11.90798,9.5536335,0.723759867
109,low_het,Mock,A4,13/09/2022 09:00,15,9.839103,6.84304,7.925113,12.99989,9.855834,12.85259,12.44776,13.53638,10.78746375,0.896337321
109,low_het,Mock,A4,13/09/2022 12:00,18,12.8728,8.351316,9.892509,15.62479,13.08416,13.80675,13.70507,14.95315,12.78631813,0.873999767
109,low_het,Mock,A4,13/09/2022 15:00,21,14.5094,9.174018,10.11937,17.98909,15.16717,16.2976,16.63127,19.22974,14.88970725,1.261405826
109,low_het,Mock,A4,13/09/2022 18:00,24,18.39304,11.53641,14.73127,22.19699,17.65255,19.60214,19.57222,23.43053,18.38939375,1.360599152
109,low_het,Mock,A4,13/09/2022 21:00,27,19.91579,12.94552,16.53792,24.78767,19.87516,24.84593,23.75437,26.89884,21.19515,1.68205552
109,low_het,Mock,A4,14/09/2022 00:00,30,22.79795,14.86949,18.53734,29.24346,24.06523,27.64279,27.42686,31.14571,24.46610375,1.966170849
109,low_het,Mock,A4,14/09/2022 03:00,33,29.3242,19.5473,23.71749,36.87288,30.90362,33.95063,32.91644,40.66201,30.98682125,2.417346578
109,low_het,Mock,A4,14/09/2022 06:00,36,34.86696,22.53489,25.79409,41.36056,34.01709,39.75026,38.7336,44.5865,35.20549375,2.704613061
109,low_het,Mock,A4,14/09/2022 09:00,39,41.77256,28.7151,31.65551,49.61669,44.03764,45.6039,45.91742,55.31421,42.82912875,3.121977225
109,low_het,Mock,A4,14/09/2022 12:00,42,44.16151,31.68221,37.53859,56.9015,51.83681,53.41496,53.37263,62.91931,48.97844,3.677919602
109,low_het,Mock,A4,14/09/2022 15:00,45,56.84481,41.67933,46.69573,65.83915,60.80713,59.6711,62.3316,70.82454,58.08667375,3.408973364
109,low_het,Mock,A4,14/09/2022 18:00,48,64.61552,48.719,52.7929,75.36945,69.7237,71.53791,75.83669,82.94458,67.69246875,4.158171551
109,low_het,Mock,A4,14/09/2022 21:00,51,74.74609,56.48505,60.67055,85.59863,80.28661,80.16903,85.32861,88.98423,76.5336,4.222859764
109,low_het,Mock,A4,15/09/2022 00:00,54,84.05383,67.8233,72.49564,93.60057,89.27311,90.20999,92.72604,96.43192,85.8268,3.675639526
109,low_het,Mock,A4,15/09/2022 03:00,57,92.28535,78.58541,80.42354,98.41462,95.48069,97.06696,97.61738,99.18249,92.382055,2.912286486
109,low_het,Mock,A4,15/09/2022 06:00,60,97.05358,89.60759,90.70571,99.76733,99.65375,99.23151,99.7019,99.94618,96.95844375,1.523126772
109,low_het,Mock,A4,15/09/2022 09:00,63,98.85052,95.41553,96.4509,99.93779,99.97663,99.92454,100,100,98.81948875,0.651865951
109,low_het,Mock,A4,15/09/2022 12:00,66,99.54115,99.04105,98.68546,100,99.992,100,100,99.99686,99.657065,0.185037756
109,low_het,Mock,A4,15/09/2022 15:00,69,99.94004,99.8141,99.92249,100,100,100,100,100,99.95957875,0.023562528
48,low_het,Mock,A5,12/09/2022 18:00,0,3.543897,2.309195,3.333287,3.904748,4.679852,4.437623,4.736124,4.911631,3.982044625,0.314657233
48,low_het,Mock,A5,12/09/2022 21:00,3,4.460433,3.222315,4.229949,3.626803,5.32124,4.34618,4.881787,5.172434,4.407642625,0.256947413
48,low_het,Mock,A5,13/09/2022 00:00,6,5.229731,3.275991,4.72588,4.252418,5.859783,4.931982,5.484866,6.751392,5.064005375,0.370148443
48,low_het,Mock,A5,13/09/2022 03:00,9,5.962836,3.779775,5.064808,4.858502,7.443662,5.846538,6.251433,8.125683,5.916654625,0.495376258
48,low_het,Mock,A5,13/09/2022 06:00,12,6.642058,4.483993,6.242623,5.563947,8.421793,6.836075,7.596838,8.837001,6.828041,0.511246335
48,low_het,Mock,A5,13/09/2022 09:00,15,8.859948,6.110074,8.311432,6.313716,10.36065,7.998663,8.679043,9.787071,8.302574625,0.530277145
48,low_het,Mock,A5,13/09/2022 12:00,18,10.30977,7.987257,9.625083,9.011147,13.49554,10.14225,11.58524,13.16392,10.66502588,0.687773583
48,low_het,Mock,A5,13/09/2022 15:00,21,13.15361,9.554399,12.03651,10.70804,16.46799,11.56803,12.75158,15.86081,12.76262113,0.844623808
48,low_het,Mock,A5,13/09/2022 18:00,24,14.96463,10.62131,13.81398,12.99368,20.33121,15.00649,16.79196,18.73751,15.40759625,1.109045654
48,low_het,Mock,A5,13/09/2022 21:00,27,16.66275,13.52464,18.51569,15.24633,23.6811,17.18135,20.01359,21.7152,18.31758125,1.192695007
48,low_het,Mock,A5,14/09/2022 00:00,30,22.5894,17.27635,22.4552,19.04168,31.81572,21.32354,23.75082,27.18852,23.18015375,1.621667411
48,low_het,Mock,A5,14/09/2022 03:00,33,27.42262,19.63935,23.34346,24.0933,35.81397,27.0837,29.83473,34.02479,27.65699,1.926322924
48,low_het,Mock,A5,14/09/2022 06:00,36,32.33439,24.60978,33.15976,27.13041,43.70267,30.1805,35.85419,37.17474,33.018305,2.127143196
48,low_het,Mock,A5,14/09/2022 09:00,39,36.6026,27.73431,37.70065,35.25131,49.88861,39.19771,44.815,46.36117,39.69392,2.504118219
48,low_het,Mock,A5,14/09/2022 12:00,42,48.59908,35.9403,46.3075,41.51197,60.59316,44.08838,49.60822,53.16386,47.47655875,2.644747814
48,low_het,Mock,A5,14/09/2022 15:00,45,54.50919,40.70968,53.92468,52.1509,67.84548,58.75232,62.49535,66.64472,57.12904,3.129158293
48,low_het,Mock,A5,14/09/2022 18:00,48,63.03758,47.66063,61.19584,59.08619,77.38315,65.76963,69.65136,73.06852,64.6066125,3.255167583
48,low_het,Mock,A5,14/09/2022 21:00,51,73.51487,59.28785,71.70645,66.76082,85.59502,75.01748,75.51082,83.35001,73.842915,2.986088041
48,low_het,Mock,A5,15/09/2022 00:00,54,82.29957,67.72379,79.19702,79.83227,92.76872,85.1673,85.88156,91.44721,83.03968,2.797069873
48,low_het,Mock,A5,15/09/2022 03:00,57,86.66869,78.23277,88.10725,85.51608,96.75365,92.26904,93.24265,96.06971,89.60748,2.196333321
48,low_het,Mock,A5,15/09/2022 06:00,60,95.54073,88.43825,94.45025,94.48978,99.2727,97.74325,97.54452,98.76816,95.780955,1.235540465
48,low_het,Mock,A5,15/09/2022 09:00,63,98.627,93.52826,98.48872,98.37965,99.56506,99.3446,99.35826,99.76091,98.3815575,0.717273063
48,low_het,Mock,A5,15/09/2022 12:00,66,99.93102,98.58008,99.35116,99.85645,99.94188,99.86717,99.76849,100,99.66203125,0.170260652
48,low_het,Mock,A5,15/09/2022 15:00,69,99.9485,99.85215,99.9483,99.99754,99.91128,99.91845,100,99.99317,99.94617375,0.018215468
101,low_het,Mock,A6,12/09/2022 18:00,0,2.79652,1.310711,1.389245,3.003919,1.700858,3.337111,2.430138,2.895883,2.358048125,0.278061774
101,low_het,Mock,A6,12/09/2022 21:00,3,4.126557,1.950871,1.729677,4.434003,2.869932,5.645145,4.123074,4.53644,3.676962375,0.481984659
101,low_het,Mock,A6,13/09/2022 00:00,6,5.485481,1.976685,2.206485,5.123538,3.28002,6.189902,5.278218,4.97159,4.313989875,0.565095509
101,low_het,Mock,A6,13/09/2022 03:00,9,5.862242,2.671684,2.304415,5.192719,3.605564,6.785605,5.615371,5.975265,4.751608125,0.589141443
101,low_het,Mock,A6,13/09/2022 06:00,12,8.03943,3.174579,3.045372,6.735685,4.203111,7.954272,6.295483,6.836961,5.785611625,0.718150422
101,low_het,Mock,A6,13/09/2022 09:00,15,8.999469,4.329518,3.105742,7.627226,5.359347,9.119181,8.027686,8.245261,6.85167875,0.805134178
101,low_het,Mock,A6,13/09/2022 12:00,18,9.813976,4.143834,3.460378,8.210364,5.488759,10.55978,8.574834,8.75833,7.376281875,0.939842836
101,low_het,Mock,A6,13/09/2022 15:00,21,12.69463,5.81478,4.489592,9.341812,7.624015,12.9372,10.84961,10.45864,9.276284875,1.09045725
101,low_het,Mock,A6,13/09/2022 18:00,24,14.40655,6.568986,4.829955,9.811993,7.027561,13.38273,10.73939,10.20139,9.621069375,1.177702484
101,low_het,Mock,A6,13/09/2022 21:00,27,17.10698,8.704246,6.570898,14.08585,9.718985,16.45085,13.67085,12.83258,12.39265488,1.323103491
101,low_het,Mock,A6,14/09/2022 00:00,30,19.86219,8.657603,7.978857,16.30675,11.61829,19.58991,17.03125,15.65955,14.58805,1.639781848
101,low_het,Mock,A6,14/09/2022 03:00,33,23.49385,10.62377,9.531046,15.7275,11.78595,21.20342,18.83386,16.55662,15.969502,1.793590789
101,low_het,Mock,A6,14/09/2022 06:00,36,26.16163,13.40418,10.41746,20.67274,16.25922,29.07219,22.89302,21.52132,20.05022,2.238901385
101,low_het,Mock,A6,14/09/2022 09:00,39,31.78274,15.61175,13.90317,26.06909,17.14413,31.48328,23.51631,23.55674,22.88340125,2.429797962
101,low_het,Mock,A6,14/09/2022 12:00,42,34.9817,18.06115,13.484,29.27018,21.86291,39.55153,30.77299,28.60085,27.07316375,3.082590797
101,low_het,Mock,A6,14/09/2022 15:00,45,38.0311,18.30891,16.20439,31.39231,22.81687,43.55358,33.55011,31.21865,29.38449,3.3800676
101,low_het,Mock,A6,14/09/2022 18:00,48,48.28589,23.48305,22.53633,37.39305,26.98257,49.60685,38.61253,36.6717,35.44649625,3.689062265
101,low_het,Mock,A6,14/09/2022 21:00,51,55.67772,27.34108,25.21457,47.79235,35.36801,62.02211,48.82008,44.60076,43.354585,4.630512851
101,low_het,Mock,A6,15/09/2022 00:00,54,59.57714,30.49381,28.89245,54.29892,39.7997,70.31264,53.19138,51.71539,48.53517875,5.086455687
101,low_het,Mock,A6,15/09/2022 03:00,57,70.04404,37.6109,36.4074,64.75436,45.50166,79.4323,59.77824,58.93391,56.55785125,5.470022231
101,low_het,Mock,A6,15/09/2022 06:00,60,77.07256,42.73526,42.64983,73.77287,51.3463,87.35262,70.13289,66.92875,63.998885,5.864649895
101,low_het,Mock,A6,15/09/2022 09:00,63,87.77056,51.15325,50.76527,82.03883,60.84162,93.0817,77.20594,75.45277,72.2887425,5.735686202
101,low_het,Mock,A6,15/09/2022 12:00,66,92.51366,56.07285,58.20893,89.46302,66.09764,96.84801,84.56545,84.24428,78.50173,5.656111533
101,low_het,Mock,A6,15/09/2022 15:00,69,95.16478,61.08007,63.34735,94.57904,73.40034,98.55441,89.06243,89.63935,83.10347125,5.284085847
83,high_het,NT,B1,12/09/2022 18:00,0,2.067445,1.905731,2.03364,1.606616,2.264601,1.925672,2.114838,2.019777,1.99229,0.067870646
83,high_het,NT,B1,12/09/2022 21:00,3,3.014573,3.32762,2.928321,2.487912,3.781959,2.964926,3.195067,3.444329,3.143088375,0.137535348
83,high_het,NT,B1,13/09/2022 00:00,6,4.036344,4.174361,4.104226,3.547654,4.717821,4.040032,4.365303,4.486519,4.1840325,0.12415971
83,high_het,NT,B1,13/09/2022 03:00,9,5.348216,5.067062,5.225976,4.276525,6.501857,4.670496,5.531236,5.844692,5.3082575,0.242748953
83,high_het,NT,B1,13/09/2022 06:00,12,6.130832,6.401468,7.101453,4.552214,6.412396,5.420263,6.174059,7.192826,6.173188875,0.304927314
83,high_het,NT,B1,13/09/2022 09:00,15,8.59621,8.529557,7.675987,6.255735,9.487,5.935861,7.005231,9.587523,7.884138,0.493847562
83,high_het,NT,B1,13/09/2022 12:00,18,9.053349,8.543827,9.576047,6.66842,11.03864,8.011706,9.005342,10.78016,9.084686375,0.503974159
83,high_het,NT,B1,13/09/2022 15:00,21,11.34185,11.48512,12.1481,8.941964,12.06403,9.420207,11.19489,13.85367,11.30622888,0.550405045
83,high_het,NT,B1,13/09/2022 18:00,24,11.80678,11.81067,13.67604,9.526739,13.83147,10.09656,12.26774,14.40963,12.17820363,0.621067992
83,high_het,NT,B1,13/09/2022 21:00,27,14.88301,16.27144,16.60422,10.81014,16.19782,10.2802,13.73942,17.37031,14.51957,0.952730168
83,high_het,NT,B1,14/09/2022 00:00,30,18.44822,17.03377,17.72188,13.27442,20.09779,14.20277,17.077,21.92833,17.4730225,1.003784806
83,high_het,NT,B1,14/09/2022 03:00,33,17.57116,17.82431,18.73169,15.40947,21.00408,16.35496,18.59669,23.79166,18.6605025,0.941132449
83,high_het,NT,B1,14/09/2022 06:00,36,22.76934,23.12541,25.97287,18.58371,26.34294,16.27731,21.30743,26.83997,22.6523725,1.345785203
83,high_het,NT,B1,14/09/2022 09:00,39,24.13004,25.4107,28.55686,18.41844,28.26152,19.83856,26.12769,29.48761,25.0289275,1.436608726
83,high_het,NT,B1,14/09/2022 12:00,42,30.60984,30.37738,31.91815,24.73264,34.83282,22.86119,29.26888,38.25626,30.357145,1.76239186
83,high_het,NT,B1,14/09/2022 15:00,45,35.75531,34.60082,35.64986,27.82533,40.09834,29.39883,35.46206,41.64602,35.05457125,1.66021448
83,high_het,NT,B1,14/09/2022 18:00,48,39.40204,38.6072,41.94527,33.49521,45.61004,34.82059,40.65504,46.8401,40.17193625,1.656546547
83,high_het,NT,B1,14/09/2022 21:00,51,47.74884,47.23659,52.32702,40.07969,56.85008,37.26254,46.29985,54.32003,47.76558,2.383390889
83,high_het,NT,B1,15/09/2022 00:00,54,53.90952,52.62749,55.65565,42.57737,59.52312,45.56251,52.73396,62.51072,53.1375425,2.333338596
83,high_het,NT,B1,15/09/2022 03:00,57,64.92236,62.55475,65.18465,49.4971,68.66695,50.1012,58.97571,67.37141,60.90926625,2.638393985
83,high_het,NT,B1,15/09/2022 06:00,60,71.40283,68.10191,70.07471,59.22654,75.77449,59.40854,68.05779,74.21526,68.28275875,2.175827904
83,high_het,NT,B1,15/09/2022 09:00,63,78.86828,75.33599,82.08438,67.80929,84.22141,66.35395,74.9481,81.59978,76.4026475,2.332151989
83,high_het,NT,B1,15/09/2022 12:00,66,83.59164,81.45125,88.65459,73.18441,88.66579,75.56284,83.72978,89.65594,83.06203,2.168297222
83,high_het,NT,B1,15/09/2022 15:00,69,91.36274,87.9908,92.23563,80.89523,92.464,83.20688,88.67221,93.12335,88.743855,1.608580441
44,high_het,NT,B2,12/09/2022 18:00,0,3.691064,3.191242,3.110728,3.222588,3.259738,3.077264,2.513248,1.9493,3.0018965,0.188521117
44,high_het,NT,B2,12/09/2022 21:00,3,4.080118,3.907548,3.707863,3.966482,3.858105,4.656085,4.106343,3.002622,3.91064575,0.163347445
44,high_het,NT,B2,13/09/2022 00:00,6,5.067402,4.395282,4.421574,4.437418,4.112284,4.898726,5.248373,3.059031,4.45501125,0.241740196
44,high_het,NT,B2,13/09/2022 03:00,9,5.760762,4.703344,4.284652,4.820463,5.105577,5.316118,5.828371,3.640803,4.93251125,0.261143575
44,high_het,NT,B2,13/09/2022 06:00,12,7.457046,6.197073,6.468942,5.481384,5.946445,5.852409,5.953343,4.115221,5.933982875,0.332604545
44,high_het,NT,B2,13/09/2022 09:00,15,8.150541,7.488595,6.914062,6.633727,7.436765,7.139079,7.520418,4.87332,7.019563375,0.346014514
44,high_het,NT,B2,13/09/2022 12:00,18,8.979323,8.020105,6.924852,7.054125,7.849854,8.730129,7.872048,6.163883,7.699289875,0.333542067
44,high_het,NT,B2,13/09/2022 15:00,21,10.98476,9.938062,9.20113,8.908981,9.803728,9.909307,10.16492,7.600114,9.56387525,0.356417323
44,high_het,NT,B2,13/09/2022 18:00,24,12.62217,11.92902,11.49325,9.326104,10.55637,11.55867,11.18635,9.083739,10.96945913,0.438096071
44,high_het,NT,B2,13/09/2022 21:00,27,14.67186,14.75265,13.26391,11.44231,14.23964,12.90435,12.84631,10.87201,13.12413,0.505990838
44,high_het,NT,B2,14/09/2022 00:00,30,17.87628,16.75221,16.23429,13.80832,15.97411,16.36855,17.42167,13.21289,15.95604,0.580251898
44,high_het,NT,B2,14/09/2022 03:00,33,22.03596,19.84921,19.62556,15.56702,17.48873,18.38642,19.21718,14.26395,18.30425375,0.880139388
44,high_het,NT,B2,14/09/2022 06:00,36,23.82984,23.33431,21.71212,19.63396,22.98049,22.33562,24.02344,19.22066,22.133805,0.648618439
44,high_het,NT,B2,14/09/2022 09:00,39,29.62658,30.02814,26.42374,21.57056,25.53472,25.83219,25.75359,20.06235,25.60398375,1.220976693
44,high_het,NT,B2,14/09/2022 12:00,42,34.56334,34.99159,31.14374,28.64919,33.62243,33.55304,35.06405,26.99246,32.32248,1.08691533
44,high_het,NT,B2,14/09/2022 15:00,45,41.55799,40.63079,35.32124,32.68199,36.51339,38.96478,41.41594,31.69675,37.34785875,1.37694956
44,high_het,NT,B2,14/09/2022 18:00,48,52.55073,50.5433,46.66705,36.14524,43.11414,44.34876,44.1777,36.32241,44.23366625,2.088175538
44,high_het,NT,B2,14/09/2022 21:00,51,58.18428,59.98306,53.90312,46.75576,52.98706,57.53107,55.62123,43.96347,53.61613125,1.98867143
44,high_het,NT,B2,15/09/2022 00:00,54,69.70505,67.50334,61.94765,56.07363,63.7982,66.30258,67.57996,52.08369,63.1242625,2.178967214
44,high_het,NT,B2,15/09/2022 03:00,57,83.24786,82.06608,76.38323,67.13676,74.43346,76.17072,78.8006,63.2566,75.18691375,2.447537438
44,high_het,NT,B2,15/09/2022 06:00,60,90.60191,88.40089,82.81435,76.51661,84.5856,88.29989,89.05512,74.64618,84.36506875,2.117840489
44,high_het,NT,B2,15/09/2022 09:00,63,95.7262,95.73454,92.80116,86.20397,91.89834,94.89373,94.34153,83.65295,91.9065525,1.612104501
44,high_het,NT,B2,15/09/2022 12:00,66,98.45717,98.34052,97.68977,92.52533,95.09916,98.4448,98.54976,92.12276,96.40365875,0.977091852
44,high_het,NT,B2,15/09/2022 15:00,69,98.9772,99.54531,98.72173,96.57472,97.97886,99.06052,99.24421,96.67286,98.34692625,0.408981012
