"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Eri3",1.2529329672056e-68,-0.289849342791784,0.779,0.877,3.20525311670537e-64,"Eri3"
"Lig3",1.48682503167707e-68,0.31467997228328,0.514,0.358,3.80359579603627e-64,"Lig3"
"Kit",1.51089388565553e-68,0.409079230188549,0.312,0.17,3.86516873828397e-64,"Kit"
"Golm1",1.54591971710027e-68,0.356056559134337,0.793,0.702,3.9547718202859e-64,"Golm1"
"Usp3",1.80159094673357e-68,0.342938805517983,0.779,0.684,4.60882995993383e-64,"Usp3"
"Clspn",1.86764927904088e-68,0.323468059522358,0.816,0.705,4.77782038564237e-64,"Clspn"
"Dido1",1.93296983667966e-68,0.299055442645552,0.585,0.422,4.94492343619391e-64,"Dido1"
"Cd320",1.94115608401787e-68,-0.255270708523734,0.916,0.955,4.96586549413451e-64,"Cd320"
"Rasa1",2.6105237914403e-68,0.308408509693869,0.741,0.609,6.67824196326258e-64,"Rasa1"
"Prrc2a",2.7063048536908e-68,0.254085132619304,0.949,0.9,6.92326907671181e-64,"Prrc2a"
"Ubr4",4.71542641079486e-68,0.307388466144511,0.597,0.448,1.20630038440954e-63,"Ubr4"
"Emc4",5.10562830628529e-68,-0.2714193889197,0.758,0.861,1.3061218333139e-63,"Emc4"
"Pard3",5.1242661254653e-68,0.335186606348736,0.631,0.485,1.31088976021653e-63,"Pard3"
"Ptpn9",5.13647236693115e-68,0.317017483190587,0.448,0.295,1.31401236090833e-63,"Ptpn9"
"Eif4ebp2",5.7566804192648e-68,0.283231832896916,0.928,0.879,1.47267398485632e-63,"Eif4ebp2"
"Bcl2l12",6.09716843742014e-68,-0.267372484360245,0.754,0.851,1.55977762966082e-63,"Bcl2l12"
"Lonp1",7.47113138519794e-68,-0.280152987657893,0.782,0.857,1.91126483096134e-63,"Lonp1"
"Rnf181",7.60272698905949e-68,-0.294490250521751,0.574,0.71,1.9449296183412e-63,"Rnf181"
"Ercc6l",7.90324112579278e-68,0.321274575369589,0.497,0.345,2.02180714480031e-63,"Ercc6l"
"Rprd2",9.06181539338979e-68,0.308476086766101,0.5,0.347,2.31819361393698e-63,"Rprd2"
"Rxylt1",9.11853283569493e-68,0.351327117794399,0.711,0.592,2.33270307002748e-63,"Rxylt1"
"Pitrm1",9.19028131563508e-68,0.38066648765507,0.684,0.553,2.35105776616577e-63,"Pitrm1"
"Zfp639",9.37383024726295e-68,0.32666687810182,0.727,0.61,2.39801325385481e-63,"Zfp639"
"Bak1",9.58946626559218e-68,-0.296423249641575,0.424,0.578,2.45317726006379e-63,"Bak1"
"Dnajc10",9.94932516514618e-68,0.331094621676339,0.813,0.73,2.5452363637477e-63,"Dnajc10"
"Rnf20",1.0519234822577e-67,0.35482556119182,0.77,0.671,2.69103065231164e-63,"Rnf20"
"Bcl7a",1.29236453223403e-67,0.345390761183455,0.658,0.526,3.3061269463611e-63,"Bcl7a"
"Got1",1.30285978730192e-67,-0.282940229539578,0.731,0.832,3.33297590787576e-63,"Got1"
"Ppp1r9a",1.33807052807536e-67,0.348021764807533,0.489,0.333,3.42305202492238e-63,"Ppp1r9a"
"Scamp3",1.34333093669965e-67,-0.258728795851731,0.839,0.91,3.43650920226505e-63,"Scamp3"
"Calu",1.43912476224118e-67,0.329119661375973,0.748,0.633,3.68156896676539e-63,"Calu"
"Imp4",1.63009319602525e-67,-0.251666251710073,0.91,0.955,4.17010441407181e-63,"Imp4"
"Api5",1.74945146553525e-67,0.300077687137338,0.868,0.803,4.47544673913228e-63,"Api5"
"Man2a1",1.78958019356033e-67,0.309776986574298,0.417,0.26,4.57810405116603e-63,"Man2a1"
"Arl5b",1.81079898643673e-67,0.31150047072964,0.553,0.398,4.63238596710244e-63,"Arl5b"
"Tead1",2.74560370179561e-67,0.351497209731995,0.775,0.664,7.02380338993353e-63,"Tead1"
"Qser1",2.86227899070925e-67,0.300735259726466,0.567,0.412,7.32228211403239e-63,"Qser1"
"Gatad2b",3.96793253919013e-67,0.319812464185671,0.68,0.546,1.01507650217562e-62,"Gatad2b"
"Braf",4.19640652073236e-67,0.303759035668478,0.564,0.407,1.07352471613375e-62,"Braf"
"Amot",4.41588613246276e-67,0.570779241864427,0.509,0.35,1.12967199040662e-62,"Amot"
"Rfx7",4.63930191397538e-67,0.302220120496316,0.654,0.507,1.18682621563318e-62,"Rfx7"
"Specc1l",4.76865887665339e-67,0.300143860013995,0.404,0.252,1.21991831382547e-62,"Specc1l"
"Rps6-ps4",5.28366903839971e-67,-0.280750193895448,0.644,0.765,1.35166821340341e-62,"Rps6-ps4"
"Shmt2",5.53674332993113e-67,-0.303564667299497,0.637,0.752,1.41640967866298e-62,"Shmt2"
"mt-Atp6",6.54247447043635e-67,-0.295117890251078,0.357,0.518,1.67369581902703e-62,"mt-Atp6"
"Vps4b",8.02132444650984e-67,0.322160454222899,0.745,0.635,2.05201521990615e-62,"Vps4b"
"Gm1673",9.17926338597412e-67,0.354753711972218,0.897,0.84,2.3482391593999e-62,"Gm1673"
"Wdr36",1.00718922486027e-66,0.321982991859714,0.748,0.639,2.57659147503753e-62,"Wdr36"
"Kmt5b",1.02000612209759e-66,0.29914149183649,0.506,0.353,2.60937966155006e-62,"Kmt5b"
"Sp3",1.15857044292642e-66,0.307470970249535,0.7,0.574,2.96385490709436e-62,"Sp3"
"Asap2",1.80112002971246e-66,0.320886031377073,0.54,0.39,4.60762526001041e-62,"Asap2"
"Nop9",2.12352240363237e-66,-0.279918004846401,0.719,0.81,5.43239501297233e-62,"Nop9"
"Rpa1",2.55647839159892e-66,-0.292364173338402,0.637,0.758,6.53998302138835e-62,"Rpa1"
"Ppp4r3b",2.75906936486328e-66,0.294857305686435,0.755,0.633,7.05825124919323e-62,"Ppp4r3b"
"Mtf2",2.82952938945437e-66,0.266662964411227,0.924,0.882,7.23850208410217e-62,"Mtf2"
"Zc3h18",3.03875134872553e-66,0.312407308561302,0.788,0.698,7.77373370030965e-62,"Zc3h18"
"Paxip1",3.23689542371755e-66,0.298682197768049,0.635,0.485,8.28062587295424e-62,"Paxip1"
"Smim7",3.84430684935829e-66,-0.264392968462831,0.85,0.919,9.83450578202837e-62,"Smim7"
"Tmem9",4.54482764954399e-66,-0.292258122719395,0.672,0.791,1.16265780930634e-61,"Tmem9"
"Spns1",5.51171373590474e-66,-0.283042186918339,0.679,0.784,1.41000660791915e-61,"Spns1"
"Tprgl",6.42651062963232e-66,-0.258618783844707,0.854,0.916,1.64402994927254e-61,"Tprgl"
"Oser1",6.5182644195501e-66,-0.280306628633516,0.679,0.789,1.66750240380931e-61,"Oser1"
"Asxl2",7.4150587861392e-66,0.306289944815414,0.546,0.397,1.89692033867013e-61,"Asxl2"
"Eif4g3",7.54024765816193e-66,0.312066913726284,0.826,0.749,1.92894615591098e-61,"Eif4g3"
"Arhgap35",7.55689049740738e-66,0.300206646735083,0.55,0.394,1.93320372704676e-61,"Arhgap35"
"Nop2",7.77099021670515e-66,-0.283199790553704,0.776,0.86,1.98797471723751e-61,"Nop2"
"Utp4",8.00894150420046e-66,-0.281611325762247,0.79,0.86,2.04884741560456e-61,"Utp4"
"Bahcc1",9.16338100799151e-66,0.275472915081758,0.446,0.287,2.34417612946439e-61,"Bahcc1"
"Ahi1",1.18891602337914e-65,0.327095663777078,0.523,0.373,3.04148497100851e-61,"Ahi1"
"Pih1d1",1.2711130763023e-65,-0.27015046792784,0.744,0.838,3.25176147179655e-61,"Pih1d1"
"Prkab1",1.34875618646376e-65,-0.294895744961387,0.504,0.651,3.45038807621159e-61,"Prkab1"
"Xiap",1.51301907972346e-65,0.304439201009321,0.607,0.465,3.87060540974854e-61,"Xiap"
"Nrep",1.65089868627094e-65,0.368137096751405,0.483,0.331,4.22332901921832e-61,"Nrep"
"Rybp",2.34724917753523e-65,0.32905591372646,0.573,0.424,6.00473284597063e-61,"Rybp"
"Zdhhc16",2.67734959330476e-65,-0.282508415532965,0.436,0.585,6.84919572959224e-61,"Zdhhc16"
"Nbeal1",3.05683686801349e-65,0.314437087424658,0.706,0.562,7.82000007575211e-61,"Nbeal1"
"0610010K14Rik",3.30153395432813e-65,-0.26718470060218,0.774,0.876,8.44598416196223e-61,"0610010K14Rik"
"Rnf25",3.36607228144655e-65,-0.253324019627894,0.292,0.456,8.61108611039656e-61,"Rnf25"
"Crk",4.17674892451564e-65,0.293009601120114,0.74,0.617,1.06849590986959e-60,"Crk"
"Tusc2",5.69703287002844e-65,-0.272810813085697,0.581,0.724,1.45741494881068e-60,"Tusc2"
"Edrf1",8.70915644856538e-65,0.25347868688162,0.362,0.212,2.227976402672e-60,"Edrf1"
"Minpp1",8.75266141551891e-65,-0.258445348401816,0.793,0.878,2.23910584331805e-60,"Minpp1"
"Mfsd10",1.13724798035196e-64,-0.263749307432326,0.761,0.858,2.90930778333639e-60,"Mfsd10"
"Idh2",1.15052300715893e-64,-0.259426355787177,0.979,0.993,2.94326795691397e-60,"Idh2"
"Xpo7",1.17358054694672e-64,0.301365627551175,0.665,0.529,3.00225375519909e-60,"Xpo7"
"Trip11",1.68825589084347e-64,0.31118780028757,0.479,0.328,4.31889621995577e-60,"Trip11"
"Atr",1.86673388513397e-64,0.293907525037658,0.457,0.306,4.77547862494972e-60,"Atr"
"Mia2",1.87383785170606e-64,0.313794063369791,0.819,0.748,4.79365199223445e-60,"Mia2"
"Uck1",1.8986250763772e-64,-0.285343403642541,0.453,0.6,4.85706267038816e-60,"Uck1"
"Fndc3a",2.00461206680953e-64,0.318430645421959,0.657,0.523,5.12819858931213e-60,"Fndc3a"
"Man1a2",2.02939555342395e-64,0.287281760889396,0.844,0.76,5.19159970476914e-60,"Man1a2"
"Polr2b",2.381671387548e-64,0.301328337773781,0.793,0.701,6.09279174362528e-60,"Polr2b"
"Lrrc58",2.42594122169636e-64,0.297413972422933,0.803,0.686,6.20604283334362e-60,"Lrrc58"
"Larp4b",2.4378353785826e-64,0.280142599796223,0.767,0.645,6.23647046549e-60,"Larp4b"
"Lman1",3.64074517257177e-64,0.278662363865408,0.932,0.894,9.31375430047311e-60,"Lman1"
"Babam1",3.86036693663598e-64,-0.257483757170312,0.795,0.875,9.87559069730216e-60,"Babam1"
"Fastk",4.83521169910726e-64,-0.279744911600605,0.523,0.664,1.23694385686562e-59,"Fastk"
"Cecr2",5.10193821535559e-64,0.316216586166745,0.7,0.576,1.30517783425227e-59,"Cecr2"
"Rbm33",5.53400527264641e-64,0.29880246938603,0.573,0.424,1.41570922884841e-59,"Rbm33"
"Sdad1",5.72422361606569e-64,0.283632449200647,0.882,0.82,1.46437088546192e-59,"Sdad1"
"Cep192",6.49741885982929e-64,0.301520202409617,0.621,0.482,1.66216969272153e-59,"Cep192"
"Bub3",7.12257746073386e-64,-0.266743114173523,0.994,0.998,1.82209776600494e-59,"Bub3"
"Sos1",9.09914005127737e-64,0.257537973641581,0.384,0.232,2.32774200791778e-59,"Sos1"
"Washc5",1.12947792469434e-63,0.256689030520921,0.398,0.245,2.88943042695305e-59,"Washc5"
"Phgdh",1.15518119951286e-63,-0.274251296237232,0.966,0.982,2.9551845445938e-59,"Phgdh"
"Snhg6",1.61773352696161e-63,0.346713954653119,0.852,0.806,4.13848590867319e-59,"Snhg6"
"Ythdf3",1.78178959509681e-63,0.299061737452118,0.694,0.57,4.55817414217665e-59,"Ythdf3"
"Smarcad1",1.78809510460515e-63,0.288305519964388,0.896,0.836,4.57430489660088e-59,"Smarcad1"
"Nvl",1.91514644701527e-63,0.323779455872867,0.729,0.625,4.89932764075446e-59,"Nvl"
"Tcf25",1.94490082270603e-63,0.298352610881482,0.935,0.915,4.97544528464656e-59,"Tcf25"
"Cdc5l",2.42322179383389e-63,0.277710432371982,0.92,0.891,6.19908599298586e-59,"Cdc5l"
"Nif3l1",2.90156855722058e-63,-0.28527344227686,0.568,0.693,7.42279268308169e-59,"Nif3l1"
"Htt",3.8808678929274e-63,0.268061823095432,0.469,0.312,9.92803624368687e-59,"Htt"
"Btbd2",4.31036057235517e-63,-0.260735915076827,0.779,0.861,1.1026764416199e-58,"Btbd2"
"Lrp6",4.37212814867755e-63,0.287713869937161,0.701,0.577,1.11847782299469e-58,"Lrp6"
"Clcn5",6.19091551911696e-63,0.315119292744066,0.553,0.405,1.5837600081005e-58,"Clcn5"
"Rc3h2",6.25761404243072e-63,0.285206297266719,0.559,0.412,1.60082282433463e-58,"Rc3h2"
"Bdp1",6.29110487719291e-63,0.317572799122702,0.616,0.482,1.60939044968349e-58,"Bdp1"
"Clcn3",6.76825522942285e-63,0.320821265282001,0.677,0.54,1.73145505279095e-58,"Clcn3"
"Ubp1",7.05257416021713e-63,0.307772757729118,0.698,0.578,1.80418952166675e-58,"Ubp1"
"Ccnt1",7.58033387453479e-63,0.305765072008648,0.723,0.601,1.93920101178349e-58,"Ccnt1"
"Ivns1abp",1.05085561550684e-62,0.258121104059432,0.971,0.955,2.68829883558959e-58,"Ivns1abp"
"Kif11",1.17413756949836e-62,0.382142464159654,0.691,0.584,3.00367873029069e-58,"Kif11"
"Dpp8",1.33134317019149e-62,0.272399919944241,0.408,0.257,3.40584209798386e-58,"Dpp8"
"Hook1",1.41352640645134e-62,0.378817185977368,0.447,0.306,3.61608325298381e-58,"Hook1"
"Tet1",1.5425391345551e-62,0.306802605858087,0.549,0.401,3.94612361401886e-58,"Tet1"
"Csrp1",2.12258985424414e-62,-0.460926168431505,0.619,0.742,5.43000936512737e-58,"Csrp1"
"Stk38",2.32343020793724e-62,0.321859873369129,0.675,0.554,5.94379915794505e-58,"Stk38"
"Rce1",2.42258263402453e-62,-0.251524373099009,0.756,0.858,6.19745089436154e-58,"Rce1"
"Brpf1",2.81555297268235e-62,0.271121241156466,0.424,0.274,7.20274761471598e-58,"Brpf1"
"Ltn1",4.51981624195336e-62,0.290650870607191,0.462,0.315,1.15625939101651e-57,"Ltn1"
"Tarbp2",4.78518358044893e-62,-0.250583912938479,0.769,0.858,1.22414566355044e-57,"Tarbp2"
"Ttc14",6.25444364907921e-62,0.263762944197943,0.881,0.806,1.60001177430744e-57,"Ttc14"
"Atad2b",6.33852766914447e-62,0.299185291934207,0.558,0.413,1.62152214832054e-57,"Atad2b"
"Fbxo11",6.64938657846185e-62,0.274261028259272,0.571,0.419,1.70104607450211e-57,"Fbxo11"
"Cep83",6.79983492881286e-62,0.309962328142699,0.713,0.6,1.73953377148891e-57,"Cep83"
"Wdr76",7.14341167728364e-62,0.327045843274253,0.637,0.495,1.8274275752827e-57,"Wdr76"
"Acd",1.51232555169798e-61,-0.27054926899206,0.408,0.557,3.86883122635376e-57,"Acd"
"Yeats2",1.65711813620921e-61,0.289264184488565,0.546,0.395,4.2392396160504e-57,"Yeats2"
"Sdha",1.67482109306465e-61,-0.260070935366208,0.891,0.94,4.28452732027799e-57,"Sdha"
"Pgrmc2",1.7221589888192e-61,0.285308895237598,0.809,0.722,4.40562712519727e-57,"Pgrmc2"
"Zfp646",2.4422331324875e-61,0.277685972805024,0.554,0.399,6.24772079952953e-57,"Zfp646"
"Gja1",2.5009429558326e-61,0.35750119620877,0.937,0.904,6.39791226961097e-57,"Gja1"
"Gpaa1",2.760101400777e-61,-0.272123589048464,0.642,0.759,7.06089140346772e-57,"Gpaa1"
"Ranbp3",3.00192448303264e-61,-0.26550329748756,0.735,0.827,7.67952321249409e-57,"Ranbp3"
"Ptprs",4.53651479478004e-61,0.31999206098912,0.704,0.579,1.16053121480063e-56,"Ptprs"
"Pdzd8",4.9245041894542e-61,0.292205402816264,0.434,0.288,1.25978666174617e-56,"Pdzd8"
"Kdm7a",5.40277523262572e-61,0.318415638124344,0.463,0.318,1.38213796001031e-56,"Kdm7a"
"Bmpr2",5.86955974483627e-61,0.25047613965356,0.36,0.213,1.50155077392401e-56,"Bmpr2"
"Oga",6.30373306815821e-61,0.302204534916432,0.702,0.582,1.61262099349623e-56,"Oga"
"C530008M17Rik",7.05631614281054e-61,0.293409951890578,0.545,0.395,1.80514679565379e-56,"C530008M17Rik"
"Virma",8.17305339449963e-61,0.286357437461366,0.55,0.405,2.09083051938089e-56,"Virma"
"Prkag1",1.04918070132166e-60,-0.28458047002339,0.44,0.584,2.68401407012108e-56,"Prkag1"
"Nxn",1.6813987166016e-60,-0.28342742267883,0.84,0.903,4.30135419681022e-56,"Nxn"
"Chmp1a",1.74885451695287e-60,-0.257672992728347,0.726,0.824,4.47391962526884e-56,"Chmp1a"
"Tbl3",2.51170359094517e-60,-0.28034322196656,0.723,0.802,6.42544012635593e-56,"Tbl3"
"Sgo1",3.39832241440781e-60,0.375284729920647,0.69,0.608,8.69358840053807e-56,"Sgo1"
"Ncaph2",3.83427567321342e-60,-0.275800011191302,0.626,0.74,9.80884402721457e-56,"Ncaph2"
"Scaf8",5.54191573986919e-60,0.291017419921586,0.519,0.374,1.41773288457334e-55,"Scaf8"
"Zcchc9",5.80297788114573e-60,0.3061496075356,0.719,0.608,1.4845178015547e-55,"Zcchc9"
"Ubl7",6.35094524055461e-60,-0.272082655520292,0.451,0.591,1.62469881143868e-55,"Ubl7"
"Cbr1",6.67595520637953e-60,-0.252294642789799,0.809,0.89,1.70784286089601e-55,"Cbr1"
"Slc35a4",7.37362839536649e-60,-0.268788880510345,0.537,0.667,1.88632161610265e-55,"Slc35a4"
"Azin1",7.70184008363277e-60,0.273548368960056,0.876,0.823,1.97028473019493e-55,"Azin1"
"Tmed4",1.19184059718347e-59,-0.277588321286784,0.746,0.826,3.04896661571476e-55,"Tmed4"
"Rprd1a",1.21776944388328e-59,0.281074856381461,0.647,0.505,3.11529779134221e-55,"Rprd1a"
"Ibtk",1.43139556980227e-59,0.276513985537999,0.521,0.372,3.66179614666817e-55,"Ibtk"
"Arhgef12",1.71432287081944e-59,0.274371784069284,0.459,0.31,4.3855807681303e-55,"Arhgef12"
"BC005537",1.90215744827525e-59,0.275802038360966,0.764,0.649,4.86609918417773e-55,"BC005537"
"Arfgef1",1.98118934422829e-59,0.305973411185709,0.543,0.4,5.06827858040481e-55,"Arfgef1"
"Lrpprc",2.10435973017424e-59,0.300685143459118,0.611,0.477,5.38337306173174e-55,"Lrpprc"
"Aebp2",2.2870890629859e-59,0.275265142217389,0.58,0.429,5.85083124093053e-55,"Aebp2"
"Fam162a",2.48824170955461e-59,-0.258905705385753,0.999,0.998,6.36541994138261e-55,"Fam162a"
"Rab8b",2.52057619914245e-59,0.325021908539325,0.394,0.25,6.44813803264621e-55,"Rab8b"
"Dpagt1",2.63245358591957e-59,-0.252203331193577,0.343,0.497,6.73434276349946e-55,"Dpagt1"
"Btbd3",3.82288052692175e-59,0.291517517054207,0.379,0.238,9.77969296397122e-55,"Btbd3"
"Rbm5",4.37607365692731e-59,0.300063427100659,0.837,0.768,1.11948716291515e-54,"Rbm5"
"Cdc42ep4",4.68660999708336e-59,-0.313979253348908,0.317,0.461,1.19892856945386e-54,"Cdc42ep4"
"Gnaq",5.17299828147207e-59,0.277528671331836,0.566,0.422,1.32335642036619e-54,"Gnaq"
"Rock1",5.37479780118726e-59,0.264126513141346,0.89,0.83,1.37498077349973e-54,"Rock1"
"Fdps",6.05649211347859e-59,-0.298024605825424,0.862,0.924,1.54937181247009e-54,"Fdps"
"Trp53bp2",6.26864496004309e-59,0.272740452897134,0.448,0.302,1.60364475367822e-54,"Trp53bp2"
"Shprh",7.66474998867664e-59,0.272853646902668,0.434,0.291,1.96079634210326e-54,"Shprh"
"Jarid2",7.67621482166955e-59,0.340240667265136,0.742,0.63,1.9637292756795e-54,"Jarid2"
"Casd1",8.86590345160261e-59,0.293294579841799,0.522,0.378,2.26807542098898e-54,"Casd1"
"Rnh1",9.31083078230605e-59,-0.282790882627091,0.558,0.683,2.38189673072953e-54,"Rnh1"
"Adam10",9.74961829344309e-59,0.277525430460847,0.548,0.399,2.49414735182861e-54,"Adam10"
"Ddx52",1.1893698167058e-58,0.285629349592186,0.847,0.789,3.04264586509677e-54,"Ddx52"
"Abcf1",1.2417858491391e-58,0.259335074056598,0.984,0.983,3.17673655926764e-54,"Abcf1"
"Emsy",1.33776064508702e-58,0.307734187120601,0.624,0.497,3.42225928226161e-54,"Emsy"
"H3c6",1.46006934711368e-58,0.266754032732716,0.356,0.216,3.73514940378622e-54,"H3c6"
"Zfp462",1.88551849606674e-58,0.333189937680226,0.581,0.447,4.82353341663793e-54,"Zfp462"
"Fat1",2.05981023417803e-58,0.288543255741647,0.622,0.482,5.26940654107423e-54,"Fat1"
"Cnpy3",2.15433942922483e-58,-0.264786897664727,0.597,0.718,5.51123112784297e-54,"Cnpy3"
"Tmem245",2.54103635064741e-58,0.26737384426742,0.474,0.324,6.5004791922262e-54,"Tmem245"
"Ube2g2",2.65504939306134e-58,-0.27462919801536,0.569,0.691,6.79214735732953e-54,"Ube2g2"
"Zfp507",2.86035780441626e-58,0.251734696061016,0.376,0.233,7.31736733525769e-54,"Zfp507"
"Alkbh6",2.97681456075346e-58,-0.268941511409662,0.562,0.682,7.6152870093195e-54,"Alkbh6"
"Tut7",3.1446198126606e-58,0.283799412194196,0.518,0.376,8.04456640474834e-54,"Tut7"
"Cd151",4.25791478489289e-58,-0.31518296077804,0.548,0.682,1.0892597602713e-53,"Cd151"
"Mdm4",4.40795949001082e-58,0.289194560773704,0.627,0.491,1.12764419673457e-53,"Mdm4"
"Peg3",5.79380513649643e-58,0.70590530150752,0.865,0.788,1.48217123001852e-53,"Peg3"
"Rad18",7.8084122729678e-58,0.286761388065009,0.582,0.448,1.99754802767062e-53,"Rad18"
"Ylpm1",9.49386337847681e-58,0.291125650494808,0.698,0.581,2.42872012948194e-53,"Ylpm1"
"Ccar2",1.51999222581194e-57,-0.264838042419851,0.435,0.58,3.8884441120721e-53,"Ccar2"
"Manbal",2.0654929003482e-57,-0.253874801522453,0.647,0.765,5.28394393767076e-53,"Manbal"
"Bbx",2.2896298135166e-57,0.299989468838823,0.845,0.772,5.85733098893816e-53,"Bbx"
"Zhx1",2.75357640086477e-57,0.260627420778879,0.367,0.227,7.04419914869225e-53,"Zhx1"
"Zc3hc1",2.83222333715625e-57,-0.254378554640764,0.7,0.786,7.24539374111311e-53,"Zc3hc1"
"Mark3",3.44439372365132e-57,0.287794913857088,0.796,0.714,8.81144802384482e-53,"Mark3"
"Spg20",3.68915874802248e-57,0.297776974568001,0.588,0.45,9.43760590919111e-53,"Spg20"
"Epb41l2",4.05059554075691e-57,0.31352854550696,0.468,0.325,1.03622335123643e-52,"Epb41l2"
"Tomm34",4.48274925205091e-57,-0.261064738840466,0.715,0.809,1.14677691365966e-52,"Tomm34"
"Srek1ip1",6.01445799963189e-57,0.292261304340993,0.772,0.676,1.53861864546583e-52,"Srek1ip1"
"Mcm10",6.03232515754136e-57,0.308075034203461,0.601,0.459,1.54318942180223e-52,"Mcm10"
"Alg3",6.19186368215004e-57,-0.27145515409915,0.473,0.617,1.58400256716762e-52,"Alg3"
"Ncapd3",6.77080295521683e-57,0.281482002544268,0.651,0.52,1.73210681200357e-52,"Ncapd3"
"Slc25a36",7.71940159437566e-57,0.280976178671645,0.651,0.514,1.97477731587318e-52,"Slc25a36"
"Atf2",7.78581970675525e-57,0.272773624743454,0.74,0.627,1.99176839738213e-52,"Atf2"
"Khdc4",8.74642003213303e-57,0.275530597389447,0.57,0.429,2.23750917262027e-52,"Khdc4"
"Gabpb2",9.53337739616545e-57,0.278332380960376,0.468,0.329,2.43882860548705e-52,"Gabpb2"
"Erc1",9.87746710057644e-57,0.29928013798716,0.585,0.451,2.52685363366946e-52,"Erc1"
"Zfp652",1.17111963062982e-56,0.281556039760586,0.534,0.39,2.99595823907719e-52,"Zfp652"
"Usp25",1.25952812728314e-56,0.290486412940669,0.483,0.342,3.22212485521573e-52,"Usp25"
"Smurf2",1.30424038028569e-56,0.255368811619187,0.424,0.281,3.33650774084685e-52,"Smurf2"
"Psme2",1.55756352226648e-56,-0.255096920748647,0.758,0.853,3.9845590026621e-52,"Psme2"
"Slk",2.03147457059095e-56,0.301718106965631,0.597,0.459,5.19691824648578e-52,"Slk"
"Tagln2",2.25716946163833e-56,-0.420516572284643,0.795,0.873,5.77429091676318e-52,"Tagln2"
"Klhl9",2.54888284783016e-56,0.256718463845203,0.866,0.781,6.5205521013191e-52,"Klhl9"
"Ttll4",2.56343030547565e-56,0.25259663257747,0.485,0.337,6.5577674074678e-52,"Ttll4"
"Usp19",2.86132555968905e-56,0.283910789877743,0.695,0.573,7.31984304679653e-52,"Usp19"
"Rassf7",3.68744923686689e-56,-0.299846965397235,0.418,0.56,9.43323263775287e-52,"Rassf7"
"Tcf7l2",4.03690796375832e-56,0.400433582466981,0.549,0.415,1.03272179528865e-51,"Tcf7l2"
"Ube2z",4.51148276601268e-56,-0.258749097612554,0.676,0.773,1.15412752120136e-51,"Ube2z"
"Cops7a",5.17603544595875e-56,-0.258617800107536,0.784,0.859,1.32413338778517e-51,"Cops7a"
"Ccnb1",5.64081146864071e-56,-0.31829874193292,0.96,0.978,1.44303238990767e-51,"Ccnb1"
"Ptbp2",5.96791837913091e-56,0.256443599599719,0.938,0.898,1.52671287974927e-51,"Ptbp2"
"Actr1b",6.15112833227655e-56,-0.251714718506128,0.701,0.801,1.57358164996299e-51,"Actr1b"
"Aldh18a1",7.10783727353028e-56,-0.263892272257423,0.407,0.548,1.81832693131452e-51,"Aldh18a1"
"Rbm34",7.17004187706274e-56,0.293732487327573,0.685,0.567,1.83424011299019e-51,"Rbm34"
"Kdm5c",7.84025238129104e-56,0.27588450940294,0.614,0.478,2.00569336418187e-51,"Kdm5c"
"Polr1a",8.04695199493596e-56,0.296592535903589,0.565,0.433,2.05857125934452e-51,"Polr1a"
"Anapc1",9.16508873098131e-56,0.25290418268991,0.639,0.499,2.34461299915964e-51,"Anapc1"
"Ide",9.48855770211875e-56,0.252333189130646,0.546,0.393,2.42736283135602e-51,"Ide"
"Ppp2cb",1.05340816998862e-55,0.29646684674845,0.852,0.788,2.69482878046489e-51,"Ppp2cb"
"Slc16a3",1.06523223370326e-55,-0.29792682760205,0.975,0.983,2.72507710025969e-51,"Slc16a3"
"Lmnb2",1.14486978236928e-55,-0.269421816653802,0.575,0.69,2.9288058772571e-51,"Lmnb2"
"Wdr4",1.20675936786082e-55,-0.256082737202386,0.664,0.77,3.08713181486155e-51,"Wdr4"
"Rnf114",1.21546786376921e-55,-0.264727593147566,0.541,0.67,3.10940988909438e-51,"Rnf114"
"Kif4",1.64674290104897e-55,0.30837978289386,0.533,0.396,4.21269768946348e-51,"Kif4"
"Stk25",1.77080355470408e-55,-0.269202266329655,0.613,0.724,4.53006965364397e-51,"Stk25"
"Kif2a",1.9515654892497e-55,0.252781654649898,0.923,0.887,4.99249483459858e-51,"Kif2a"
"Rbm38",1.96906376973633e-55,-0.350665922654637,0.466,0.596,5.03725893573948e-51,"Rbm38"
"Zdhhc21",2.08344110642783e-55,0.302399343731695,0.445,0.309,5.32985903846367e-51,"Zdhhc21"
"Taok1",2.26361272220561e-55,0.278706940806517,0.713,0.602,5.7907740659464e-51,"Taok1"
"Afdn",2.79100896101621e-55,0.307839507542222,0.861,0.787,7.13995912407167e-51,"Afdn"
"Mapk3",3.8105775542608e-55,-0.251700186345238,0.87,0.92,9.74821949930998e-51,"Mapk3"
"Plp2",3.83525080586279e-55,-0.288790143177116,0.682,0.786,9.8113386115582e-51,"Plp2"
"Fxyd6",3.94585454344095e-55,-0.325735438332616,0.777,0.846,1.00942850930306e-50,"Fxyd6"
"Gm45889",4.33307883460934e-55,0.871104739985296,0.35,0.229,1.10848822746976e-50,"Gm45889"
"Rnf26",4.70607674142454e-55,-0.275838396264235,0.482,0.611,1.20390855199123e-50,"Rnf26"
